div	top_tax_name	contamination
prok:firmicutes	Exiguobacterium sp. UBA3968	528
prok:firmicutes	Exiguobacterium sp. UBA4604	431
prok:firmicutes	Exiguobacterium sp. UBA5002	505
prok:firmicutes	Exiguobacterium sp. UBA6309	509
prok:firmicutes	Facklamia lactis	9298
prok:firmicutes	Facklamia miroungae	40479
prok:firmicutes	Faecalibacillus faecis	4004
prok:firmicutes	Faecalibacillus intestinalis	2540
prok:firmicutes	Faecalibacterium duncaniae	26399
prok:firmicutes	Faecalibacterium longum	5415
prok:firmicutes	Faecalibacterium sp.	1089
prok:firmicutes	Faecalibacterium sp. LMAG:44	6500
prok:firmicutes	Faecalicatena faecalis	31903
prok:firmicutes	Faecalicoccus acidiformans	448
prok:firmicutes	Faecalimonas sp.	8815
prok:firmicutes	Faecalimonas umbilicata	92751
prok:firmicutes	Falsibacillus pallidus	257
prok:firmicutes	Fictibacillus gelatini	391
prok:firmicutes	Finegoldia magna	347
prok:firmicutes	Flavonifractor plautii	1612
prok:firmicutes	Fontibacillus panacisegetis	681
prok:firmicutes	Fontibacillus phaseoli	415
prok:firmicutes	Fournierella massiliensis	274
prok:firmicutes	Frisingicoccus caecimuris	736
prok:firmicutes	Fructobacillus tropaeoli	6092
prok:firmicutes	Furfurilactobacillus siliginis	1589
prok:firmicutes	Fusicatenibacter saccharivorans	2274
prok:firmicutes	Fusicatenibacter sp.	508
prok:firmicutes	Fusobacterium ulcerans	695
prok:firmicutes	Gallintestinimicrobium propionicum	1086
prok:firmicutes	Gemella haemolysans	30492
prok:firmicutes	Gemella massiliensis	218
prok:firmicutes	Gemella palaticanis	848
prok:firmicutes	Gemella sanguinis	2239
prok:firmicutes	Gemella sp.	50078
prok:firmicutes	Gemmiger formicilis	1753
prok:firmicutes	Gemmiger gallinarum	938
prok:firmicutes	Gemmiger sp.	832
prok:firmicutes	Globicatella sulfidifaciens	4365
prok:firmicutes	Gorillibacterium timonense	446
prok:firmicutes	Gottschalkia purinilytica	231
prok:firmicutes	Gracilibacillus salitolerans	912
prok:firmicutes	Granulicatella adiacens	2191
prok:firmicutes	Halanaerobacter jeridensis	804
prok:firmicutes	Halobacillus mangrovi	225
prok:firmicutes	Haloimpatiens lingqiaonensis	254
prok:firmicutes	Haloimpatiens massiliensis	2372
prok:firmicutes	Hathewaya histolytica	8190
prok:firmicutes	Hespellia stercorisuis	1455
prok:firmicutes	Holdemanella biformis	400
prok:firmicutes	Holdemanella porci	11951
prok:firmicutes	Holdemanella sp.	232
prok:firmicutes	Holzapfelia floricola	796
prok:firmicutes	Hominisplanchenecus faecis	2274
prok:firmicutes	Hungatella effluvii	919
prok:firmicutes	Hungatella hathewayi	707
prok:firmicutes	Hungatella sp. UBA3037	66964
prok:firmicutes	Hungatella sp. UBA3048	78987
prok:firmicutes	Hungatella sp. UBA4396	1141
prok:firmicutes	Hungatella sp. UBA4568	637609
prok:firmicutes	Hungatella sp. UBA5640	827813
prok:firmicutes	Hungatella sp. UBA5787	23662
prok:firmicutes	Hungatella sp. UBA5982	27203
prok:firmicutes	Hungatella sp. UBA7603	382
prok:firmicutes	Hungatella xylanolytica	2162
prok:firmicutes	Intestinibaculum porci	2054
prok:firmicutes	Jeotgalibaca ciconiae	1338
prok:firmicutes	Jeotgalibaca porci	1310
prok:firmicutes	Jeotgalibacillus soli	1973
prok:firmicutes	Jeotgalibacillus terrae	1859
prok:firmicutes	Jilunia laotingensis	763
prok:firmicutes	Jutongia hominis	1653
prok:firmicutes	Kineothrix alysoides	1027
prok:firmicutes	Konateibacter massiliensis	2686
prok:firmicutes	Kurthia massiliensis	8723
prok:firmicutes	Lachnoanaerobaculum saburreum	7422
prok:firmicutes	Lachnoanaerobaculum sp.	1811
prok:firmicutes	Lachnobacterium sp.	696
prok:firmicutes	Lachnoclostridium sp. UBA3320	267
prok:firmicutes	Lachnoclostridium sp. UBA5725	2541
prok:firmicutes	Lachnoclostridium sp. UBA7153	229
prok:firmicutes	Lachnoclostridium sp. UBA903	2140
prok:firmicutes	Lachnospira eligens	6259
prok:firmicutes	Lachnospira pectinoschiza	279
prok:firmicutes	Lachnospira sp. UBA2821	2388
prok:firmicutes	Lachnospira sp. UBA3647	2699
prok:firmicutes	Lachnospira sp. UBA4342	461
prok:firmicutes	Lachnospira sp. UBA4346	8502
prok:firmicutes	Lachnotalea glycerini	1064
prok:firmicutes	Lacrimispora algidixylanolytica	1308
prok:firmicutes	Lacrimispora amygdalina	12996
prok:firmicutes	Lacrimispora celerecrescens	63961
prok:firmicutes	Lacrimispora indolis	6397
prok:firmicutes	Lacrimispora saccharolytica	2565
prok:firmicutes	Lacrimispora sphenoides	73936
prok:firmicutes	Lacrimispora xylanolytica	329
prok:firmicutes	Lactiplantibacillus garii	981
prok:firmicutes	Lactiplantibacillus paraplantarum	1536
prok:firmicutes	Lactiplantibacillus plajomi	565
prok:firmicutes	Lactiplantibacillus xiangfangensis	254
prok:firmicutes	Lactobacillus crispatus	3898
prok:firmicutes	Lactobacillus delbrueckii	2063
prok:firmicutes	Lactobacillus gallinarum	587
prok:firmicutes	Lactobacillus gigeriorum	976
prok:firmicutes	Lactobacillus helveticus	260
prok:firmicutes	Lactobacillus johnsonii	7542
prok:firmicutes	Lactobacillus nasalidis	937
prok:firmicutes	Lactobacillus paragasseri	262
prok:firmicutes	Lactobacillus porci	273
prok:firmicutes	Lactobacillus sp. PC121B	3790
prok:firmicutes	Lactobacillus xujianguonis	347
prok:firmicutes	Lactococcus cremoris	278
prok:firmicutes	Lactococcus garvieae	878
prok:firmicutes	Lactococcus hircilactis	944
prok:firmicutes	Lactococcus hodotermopsidis	847
prok:firmicutes	Lactococcus insecticola	4323
prok:firmicutes	Lactococcus lactis	1783
prok:firmicutes	Lactococcus lactis subsp. lactis K214	1363
prok:firmicutes	Lactococcus nasutitermitis	456
prok:firmicutes	Lactococcus paracarnosus	247
prok:firmicutes	Lactococcus plantarum	659
prok:firmicutes	Lactococcus sp. UBA7157	273
prok:firmicutes	Lactococcus taiwanensis	25465
prok:firmicutes	Laedolimicola ammoniilytica	1339
prok:firmicutes	Latilactobacillus curvatus	538
prok:firmicutes	Lederbergia citri	908
prok:firmicutes	Lederbergia ruris	1702
prok:firmicutes	Lentilactobacillus parabuchneri	1662
prok:firmicutes	Leuconostoc carnosum	4121
prok:firmicutes	Leuconostoc gelidum	6736
prok:firmicutes	Leuconostoc kimchii	8883
prok:firmicutes	Leuconostoc lactis	4119
prok:firmicutes	Leuconostoc mesenteroides	4110
prok:firmicutes	Leuconostoc miyukkimchii	2783
prok:firmicutes	Leuconostoc palmae	2851
prok:firmicutes	Leuconostoc pseudomesenteroides	1153
prok:firmicutes	Leuconostoc rapi	12626
prok:firmicutes	Levilactobacillus cerevisiae	1059
prok:firmicutes	Ligaoa zhengdingensis	31263
prok:firmicutes	Ligilactobacillus animalis	1063051
prok:firmicutes	Ligilactobacillus apodemi	8512
prok:firmicutes	Ligilactobacillus murinus	69333
prok:firmicutes	Ligilactobacillus salivarius	1696
prok:firmicutes	Limosilactobacillus alvi	232
prok:firmicutes	Limosilactobacillus fermentum	707
prok:firmicutes	Limosilactobacillus mucosae	3169
prok:firmicutes	Limosilactobacillus oris	12483
prok:firmicutes	Limosilactobacillus panis	269
prok:firmicutes	Limosilactobacillus portuensis	334
prok:firmicutes	Limosilactobacillus reuteri	268
prok:firmicutes	Limosilactobacillus reuteri 1063	1241
prok:firmicutes	Limosilactobacillus reuteri subsp. rodentium	2152
prok:firmicutes	Limosilactobacillus rudii	384
prok:firmicutes	Liquorilactobacillus capillatus	379
prok:firmicutes	Listeria kieliensis	604
prok:firmicutes	Listeria monocytogenes	1569
prok:firmicutes	Litchfieldia alkalitelluris	3497
prok:firmicutes	Loigolactobacillus backii	3895
prok:firmicutes	Longibaculum muris	3073
prok:firmicutes	Luxibacter massiliensis	10012
prok:firmicutes	Lysinibacillus composti	4130
prok:firmicutes	Lysinibacillus fusiformis	28901
prok:firmicutes	Lysinibacillus sp. UBA2078	1183
prok:firmicutes	Lysinibacillus sp. UBA5990	1695249
prok:firmicutes	Lysinibacillus sp. UBA6686	26751
prok:firmicutes	Lysinibacillus yapensis	2886
prok:firmicutes	Macrococcus caseolyticus	419
prok:firmicutes	Macrococcus lamae	351
prok:firmicutes	Marvinbryantia formatexigens	2905
prok:firmicutes	Massiliimalia timonensis	1067
prok:firmicutes	Mediterraneibacter butyricigenes	7272
prok:firmicutes	Mediterraneibacter faecis	3176
prok:firmicutes	Mediterraneibacter glycyrrhizinilyticus	525
prok:firmicutes	Mediterraneibacter massiliensis	3827
prok:firmicutes	Megamonas funiformis	8256
prok:firmicutes	Megamonas hypermegale	678
prok:firmicutes	Megamonas rupellensis	26260
prok:firmicutes	Megasphaera cerevisiae	481
prok:firmicutes	Megasphaera hominis	1370
prok:firmicutes	Megasphaera sp.	2937
prok:firmicutes	Megasphaera sp. UBA4382	1834
prok:firmicutes	Merdimonas faecis	842
prok:firmicutes	Mesobacillus foraminis	720
prok:firmicutes	Mesobacillus harenae	602
prok:firmicutes	Mesobacillus jeotgali	663
prok:firmicutes	Metabacillus halosaccharovorans	683
prok:firmicutes	Metabacillus idriensis	466
prok:firmicutes	Metabacillus litoralis	2404
prok:firmicutes	Metabacillus sediminilitoris	2854
prok:firmicutes	Metalysinibacillus jejuensis	3439
prok:firmicutes	Mitsuokella jalaludinii	3273
prok:firmicutes	Mogibacterium timidum	231
prok:firmicutes	Muricomes intestini	243
prok:firmicutes	Muricoprocola aceti	250
prok:firmicutes	Murimonas intestini	2643
prok:firmicutes	Negativibacillus massiliensis	4702
prok:firmicutes	Neglectibacter timonensis	2669
prok:firmicutes	Neobacillus citreus	662
prok:firmicutes	Neobacillus cucumis	557
prok:firmicutes	Neobacillus endophyticus	1013
prok:firmicutes	Neobacillus notoginsengisoli	883
prok:firmicutes	Neobittarella massiliensis	6174
prok:firmicutes	Niallia alba	1387
prok:firmicutes	Niallia circulans	9617
prok:firmicutes	Niallia taxi	363937
prok:firmicutes	Nosocomiicoccus ampullae	917
prok:firmicutes	Oceanobacillus luteolus	1193
prok:firmicutes	Oliverpabstia intestinalis	3233
prok:firmicutes	Oribacterium sinus	433
prok:firmicutes	Oribacterium sp. UBA4289	357
prok:firmicutes	Oscillibacter sp. ER4	1329
prok:firmicutes	Paenalkalicoccus suaedae	5522
prok:firmicutes	Paenibacillus abyssi	6082
prok:firmicutes	Paenibacillus aceti	2784
prok:firmicutes	Paenibacillus agaridevorans	2934768
prok:firmicutes	Paenibacillus alba	6634
prok:firmicutes	Paenibacillus albicereus	2422
prok:firmicutes	Paenibacillus albidus	1574
prok:firmicutes	Paenibacillus albilobatus	2905
prok:firmicutes	Paenibacillus algicola	6742
prok:firmicutes	Paenibacillus alginolyticus	494
prok:firmicutes	Paenibacillus algorifonticola	5417
prok:firmicutes	Paenibacillus alkaliterrae	19417
prok:firmicutes	Paenibacillus allorhizosphaerae	5024
prok:firmicutes	Paenibacillus alvei	1009
prok:firmicutes	Paenibacillus anseongense	822
prok:firmicutes	Paenibacillus antibioticophila	227
prok:firmicutes	Paenibacillus antri	1027
prok:firmicutes	Paenibacillus arenilitoris	8609
prok:firmicutes	Paenibacillus artemisiicola	3746
prok:firmicutes	Paenibacillus athensensis	1866
prok:firmicutes	Paenibacillus azoreducens	683
prok:firmicutes	Paenibacillus baekrokdamisoli	757
prok:firmicutes	Paenibacillus barcinonensis	18570
prok:firmicutes	Paenibacillus barengoltzii	13154
prok:firmicutes	Paenibacillus borealis	398017
prok:firmicutes	Paenibacillus brasilensis	1218
prok:firmicutes	Paenibacillus brevis	13162
prok:firmicutes	Paenibacillus camelliae	2581
prok:firmicutes	Paenibacillus campinasensis	34571
prok:firmicutes	Paenibacillus castaneae	9840
prok:firmicutes	Paenibacillus catalpae	4818
prok:firmicutes	Paenibacillus caui	643
prok:firmicutes	Paenibacillus cellulositrophicus	20284
prok:firmicutes	Paenibacillus chitinolyticus	788
prok:firmicutes	Paenibacillus cisolokensis	2613
prok:firmicutes	Paenibacillus contaminans	42264
prok:firmicutes	Paenibacillus curdlanolyticus	240
prok:firmicutes	Paenibacillus cymbidii	2743
prok:firmicutes	Paenibacillus daejeonensis	7743
prok:firmicutes	Paenibacillus darwinianus	2621
prok:firmicutes	Paenibacillus dokdonensis	482
prok:firmicutes	Paenibacillus donghaensis	4149
prok:firmicutes	Paenibacillus doosanensis	1310
prok:firmicutes	Paenibacillus durus	1943
prok:firmicutes	Paenibacillus ehimensis	212
prok:firmicutes	Paenibacillus elgii	2419
prok:firmicutes	Paenibacillus endophyticus	7920
prok:firmicutes	Paenibacillus etheri	26975
prok:firmicutes	Paenibacillus eucommiae	13177
prok:firmicutes	Paenibacillus faecalis	4499
prok:firmicutes	Paenibacillus faecis	31684
prok:firmicutes	Paenibacillus farraposensis	4283
prok:firmicutes	Paenibacillus ferrarius	2524
prok:firmicutes	Paenibacillus flagellatus	916
prok:firmicutes	Paenibacillus foliorum	1073
prok:firmicutes	Paenibacillus frigoriresistens	2626
prok:firmicutes	Paenibacillus gallinarum	208
prok:firmicutes	Paenibacillus germinis	223
prok:firmicutes	Paenibacillus ginsengihumi	5376
prok:firmicutes	Paenibacillus glucanolyticus	427040
prok:firmicutes	Paenibacillus glycanilyticus	6677
prok:firmicutes	Paenibacillus gorillae	239
prok:firmicutes	Paenibacillus harenae	4730
prok:firmicutes	Paenibacillus helianthi	956
prok:firmicutes	Paenibacillus hemerocallicola	6289
prok:firmicutes	Paenibacillus herberti	6112
prok:firmicutes	Paenibacillus humicus	1228
prok:firmicutes	Paenibacillus hunanensis	1231
prok:firmicutes	Paenibacillus ihbetae	54970
prok:firmicutes	Paenibacillus ihumii	242
prok:firmicutes	Paenibacillus illinoisensis	28066
prok:firmicutes	Paenibacillus kobensis	1933
prok:firmicutes	Paenibacillus koleovorans	2741
prok:firmicutes	Paenibacillus lactis	298902
prok:firmicutes	Paenibacillus larvae	812
prok:firmicutes	Paenibacillus lautus	3489396
prok:firmicutes	Paenibacillus lemnae	3316
prok:firmicutes	Paenibacillus lignilyticus	1569
prok:firmicutes	Paenibacillus lupini	1038
prok:firmicutes	Paenibacillus luteus	6414
prok:firmicutes	Paenibacillus lutimineralis	2753
prok:firmicutes	Paenibacillus lutrae	206
prok:firmicutes	Paenibacillus macquariensis	306
prok:firmicutes	Paenibacillus marchantiophytorum	224
prok:firmicutes	Paenibacillus maysiensis	746
prok:firmicutes	Paenibacillus mendelii	8433
prok:firmicutes	Paenibacillus mesophilus	1107
prok:firmicutes	Paenibacillus methanolicus	919
prok:firmicutes	Paenibacillus montanisoli	646
prok:firmicutes	Paenibacillus montaniterrae	1594
prok:firmicutes	Paenibacillus nanensis	9728
prok:firmicutes	Paenibacillus naphthalenovorans	1617
prok:firmicutes	Paenibacillus nasutitermitis	26019
prok:firmicutes	Paenibacillus odorifer	1045
prok:firmicutes	Paenibacillus oenotherae	2403
prok:firmicutes	Paenibacillus oralis	1203
prok:firmicutes	Paenibacillus oryzae	5938
prok:firmicutes	Paenibacillus pabuli	106154
prok:firmicutes	Paenibacillus paeoniae	1466
prok:firmicutes	Paenibacillus paridis	218
prok:firmicutes	Paenibacillus pasadenensis	697
prok:firmicutes	Paenibacillus pectinilyticus	531
prok:firmicutes	Paenibacillus periandrae	3913
prok:firmicutes	Paenibacillus phocaensis	203
prok:firmicutes	Paenibacillus phyllosphaerae	6883
prok:firmicutes	Paenibacillus physcomitrellae	107059
prok:firmicutes	Paenibacillus phytohabitans	74332
prok:firmicutes	Paenibacillus pinihumi	2625
prok:firmicutes	Paenibacillus pinisoli	1248
prok:firmicutes	Paenibacillus pinistramenti	65833
prok:firmicutes	Paenibacillus piscarius	201
prok:firmicutes	Paenibacillus plantarum	2614
prok:firmicutes	Paenibacillus planticolens	1669
prok:firmicutes	Paenibacillus polysaccharolyticus	95796
prok:firmicutes	Paenibacillus profundus	701
prok:firmicutes	Paenibacillus prosopidis	248
prok:firmicutes	Paenibacillus radicis (ex Gao et al. 2016)	2371
prok:firmicutes	Paenibacillus rhizophilus	776
prok:firmicutes	Paenibacillus rhizosphaerae	1484
prok:firmicutes	Paenibacillus rhizovicinus	217
prok:firmicutes	Paenibacillus rigui	204
prok:firmicutes	Paenibacillus riograndensis	1924
prok:firmicutes	Paenibacillus roseus	3135
prok:firmicutes	Paenibacillus rubinfantis	41032
prok:firmicutes	Paenibacillus sabuli	3117
prok:firmicutes	Paenibacillus sacheonensis	864
prok:firmicutes	Paenibacillus sambharensis	1297
prok:firmicutes	Paenibacillus selenitireducens	10759
prok:firmicutes	Paenibacillus senegalimassiliensis	1492
prok:firmicutes	Paenibacillus silagei	2810
prok:firmicutes	Paenibacillus silvae	5009
prok:firmicutes	Paenibacillus silvestris	1918
prok:firmicutes	Paenibacillus sinopodophylli	1387
prok:firmicutes	Paenibacillus solanacearum	857
prok:firmicutes	Paenibacillus solani	131803
prok:firmicutes	Paenibacillus sophorae	141699
prok:firmicutes	Paenibacillus stellifer	1064
prok:firmicutes	Paenibacillus taichungensis	16508360
prok:firmicutes	Paenibacillus taihuensis	672
prok:firmicutes	Paenibacillus thalictri	1975
prok:firmicutes	Paenibacillus thiaminolyticus	20371
prok:firmicutes	Paenibacillus tianmuensis	2223
prok:firmicutes	Paenibacillus tritici	224424
prok:firmicutes	Paenibacillus tuaregi	5246
prok:firmicutes	Paenibacillus tyrfis	218
prok:firmicutes	Paenibacillus uliginis	21853
prok:firmicutes	Paenibacillus validus	2112
prok:firmicutes	Paenibacillus vietnamensis	207
prok:firmicutes	Paenibacillus vini	2523
prok:firmicutes	Paenibacillus whitsoniae	1985
prok:firmicutes	Paenibacillus woosongensis	910
prok:firmicutes	Paenibacillus xylanexedens	440448
prok:firmicutes	Paenibacillus xylanilyticus	229107
prok:firmicutes	Paenibacillus xylanivorans	447296
prok:firmicutes	Paenibacillus yonginensis	230397
prok:firmicutes	Paenibacillus zanthoxyli	2644
prok:firmicutes	Paeniclostridium ghonii	282
prok:firmicutes	Paeniclostridium sordellii	2057
prok:firmicutes	Papillibacter cinnamivorans	764
prok:firmicutes	Paraclostridium benzoelyticum	3670
prok:firmicutes	Paraliobacillus sediminis	247
prok:firmicutes	Parasporobacterium paucivorans	571
prok:firmicutes	Parvimonas micra	808
prok:firmicutes	Paucilactobacillus nenjiangensis	1188
prok:firmicutes	Paucilactobacillus oligofermentans	1504
prok:firmicutes	Paucilactobacillus suebicus	1155
prok:firmicutes	Pectinatus cerevisiiphilus	361
prok:firmicutes	Pediococcus acidilactici	2253
prok:firmicutes	Pelorhabdus rhamnosifermentans	2173
prok:firmicutes	Pelosinus fermentans	1691
prok:firmicutes	Peptacetobacter hiranonis	507
prok:firmicutes	Peptacetobacter hominis	539
prok:firmicutes	Peptoniphilus lacrimalis	216
prok:firmicutes	Peptoniphilus lacydonensis	404
prok:firmicutes	Peptoniphilus pacaensis	378
prok:firmicutes	Peptoniphilus rhinitidis	613
prok:firmicutes	Peptoniphilus vaginalis	48060
prok:firmicutes	Peptostreptococcus canis	301
prok:firmicutes	Peptostreptococcus russellii	1031
prok:firmicutes	Peribacillus frigoritolerans	23600
prok:firmicutes	Periweissella beninensis	4459
prok:firmicutes	Periweissella fabalis	4657
prok:firmicutes	Periweissella fabaria	1030
prok:firmicutes	Phascolarctobacterium faecium	930
prok:firmicutes	Phascolarctobacterium succinatutens	2205
prok:firmicutes	Phocea massiliensis	2654
prok:firmicutes	Planococcus antarcticus	782
prok:firmicutes	Planococcus citreus	1146
prok:firmicutes	Planococcus faecalis	1124
prok:firmicutes	Planococcus maitriensis	2925
prok:firmicutes	Planococcus salinus	1835
prok:firmicutes	Porcipelethomonas ammoniilytica	600
prok:firmicutes	Priestia megaterium	20373
prok:firmicutes	Proteiniclasticum aestuarii	2943
prok:firmicutes	Proteocatella sphenisci	268
prok:firmicutes	Pseudalkalibacillus decolorationis	282
prok:firmicutes	Pseudobutyrivibrio xylanivorans	890
prok:firmicutes	Qingrenia yutianensis	1321
prok:firmicutes	Robertmurraya korlensis	675
prok:firmicutes	Romboutsia faecis	3004
prok:firmicutes	Romboutsia hominis	526
prok:firmicutes	Romboutsia maritimum	1007
prok:firmicutes	Romboutsia timonensis	4629
prok:firmicutes	Roseburia intestinalis	3085
prok:firmicutes	Roseburia inulinivorans	6315
prok:firmicutes	Roseburia lenta	796
prok:firmicutes	Roseburia porci	2764
prok:firmicutes	Ruminococcus gauvreauii	3287
prok:firmicutes	Ruminococcus sp. Zagget11	2340
